"","Date","Close","t","SS_EW","SS_EF","S_EW","S_EF","M_EW","M_EF","L_EW","L_EF"
"79",2010-10-19,4.01,2010.79726027397,0,0,0,0,0,0,0,0
"80",2010-10-20,4.13,2010.8,0,0,0,0,0,0,0,0
"81",2010-10-21,4.15,2010.80273972603,0,0,0,0,0,0,0,0
"82",2010-10-22,4.144,2010.80547945205,0,0,0,0,0,0,0,0
"83",2010-10-25,4.17,2010.81369863014,0,0,0,0,0,0,0,0
"84",2010-10-26,4.272,2010.81643835616,0,0,0,0,0,0,0,0
"85",2010-10-27,4.2,2010.81917808219,0,0,0,0,0,0,0,0
"86",2010-10-28,4.238,2010.82191780822,0,0,0,0,0,0,0,0
"87",2010-10-29,4.368,2010.82465753425,0,0,0,0,0,0,0,0
"88",2010-11-01,4.282,2010.83287671233,0,0,0,0,0,0,0,0
"89",2010-11-02,4.25,2010.83561643836,0,0,0,0,0,0,0,0
"90",2010-11-03,4.354,2010.83835616438,0,0,0,0,0,0,0,0
"91",2010-11-04,4.98,2010.84109589041,0,0,0,0,0,0,0,0
"92",2010-11-05,4.888,2010.84383561644,0,0,0,0,0,0,0,0
"93",2010-11-08,4.996,2010.85205479452,0,0,0,0,0,0,0,0
"94",2010-11-09,4.926,2010.85479452055,0,0,0,0,0,0,0,0
"95",2010-11-10,5.872,2010.85753424658,0,0,0,0,0,0,0,0
"96",2010-11-11,5.608,2010.8602739726,0,0,0,0,0,0,0,0
"97",2010-11-12,5.968,2010.86301369863,0,0,0,0,0,0,0,0
"98",2010-11-15,6.16,2010.87123287671,0,0,0,0,0,0,0,0
"99",2010-11-16,5.934,2010.87397260274,0,0,0,0,0,0,0,0
"100",2010-11-17,5.898,2010.87671232877,0,0,0,0,0,0,0,0
"101",2010-11-18,5.978,2010.87945205479,0,0,0,0,0,0,0,0
"102",2010-11-19,6.198,2010.88219178082,0,0,0,0,0,0,0,0
"103",2010-11-22,6.68,2010.8904109589,0,0,0,0,0,0,0,0
"104",2010-11-23,6.914,2010.89315068493,0,0,0,0,0,0,0,0
"105",2010-11-24,7.094,2010.89589041096,0,0,0,0,0,0,0,0
"106",2010-11-26,7.064,2010.90136986301,0,0,0,0,0,0,0,0
"107",2010-11-29,6.866,2010.9095890411,0,0,0,0,0,0,0,0
"108",2010-11-30,7.066,2010.91232876712,0,0,0,0,0,0,0,0
"109",2010-12-01,6.87,2010.91506849315,0,0,0,0,0,0,0,0
"110",2010-12-02,6.47,2010.91780821918,0,0,0,0,0,0,0,0
"111",2010-12-03,6.298,2010.92054794521,0,0,0,0,0,0,0,0
"112",2010-12-06,6.062,2010.92876712329,0,0,0,0,0,0,0,0
"113",2010-12-07,6.312,2010.93150684932,0,0,0,0,0,0,0,0
"114",2010-12-08,6.474,2010.93424657534,0,0,0,0,0,0,0,0
"115",2010-12-09,6.41,2010.93698630137,0,0,0,0,0,0,0,0
"116",2010-12-10,6.304,2010.9397260274,0,0,0,0,0,0,0,0
"117",2010-12-13,6.11,2010.94794520548,0,0,0,0,0,0,0,0
"118",2010-12-14,5.706,2010.95068493151,0,0,0,0,0,0,0,0
"119",2010-12-15,5.92,2010.95342465753,0,0,0,0,0,0,0,0
"120",2010-12-16,6.162,2010.95616438356,0,0,0,0,0,0,0,0
"121",2010-12-17,6.272,2010.95890410959,0,0,0,0,0,0,0,0
"122",2010-12-20,6.34,2010.96712328767,0,0,0,0,0,0,0,0
"123",2010-12-21,6.452,2010.9698630137,0,0,0,0,0,0,0,0
"124",2010-12-22,6.526,2010.97260273973,0,0,0,0,0,0,0,0
"125",2010-12-23,6.018,2010.97534246575,0,0,0,0,0,0,0,0
"126",2010-12-27,5.11,2010.98630136986,0,0,0,0,0,0,0,0
"127",2010-12-28,5.282,2010.98904109589,0,0,0,0,0,0,0,0
"128",2010-12-29,5.546,2010.99178082192,0,0,0,0,0,0,0,0
"129",2010-12-30,5.3,2010.99452054795,0,0,0,0,0,0,0,0
"130",2010-12-31,5.326,2010.99726027397,0,0,0,0,0,0,0,0
"131",2011-01-03,5.324,2011.00547945205,0,0,0,0,0,0,0,0
"132",2011-01-04,5.334,2011.00821917808,0,0,0,0,0,0,0,0
"133",2011-01-05,5.366,2011.01095890411,0,0,0,0,0,0,0,0
"134",2011-01-06,5.576,2011.01369863014,0,0,0,0,0,0,0,0
"135",2011-01-07,5.648,2011.01643835616,0,0,0,0,0,0,0,0
"136",2011-01-10,5.69,2011.02465753425,0,0,0,0,0,0,0,0
"137",2011-01-11,5.392,2011.02739726027,0,0,0,0,0,0,0,0
"138",2011-01-12,5.392,2011.0301369863,0,0,0,0,0,0,0,0
"139",2011-01-13,5.244,2011.03287671233,0,0,0,0,0,0,0,0
"140",2011-01-14,5.15,2011.03561643836,0,0,0,0,0,0,0,0
"141",2011-01-18,5.128,2011.04657534247,0,0,0,0,0,0,0,0
"142",2011-01-19,4.806,2011.04931506849,0,0,0,0,0,0,0,0
"143",2011-01-20,4.524,2011.05205479452,0,0,0,0,0,0,0,0
"144",2011-01-21,4.608,2011.05479452055,0,0,0,0,0,0,0,0
"145",2011-01-24,4.898,2011.06301369863,0,0,0,0,0,0,0,0
"146",2011-01-25,4.936,2011.06575342466,0,0,0,0,0,0,0,0
"147",2011-01-26,4.95,2011.06849315068,0,0,0,0,0,0,0,0
"148",2011-01-27,4.984,2011.07123287671,0,0,0,0,0,0,0,0
"149",2011-01-28,4.802,2011.07397260274,0,0,0,0,0,0,0,0
"150",2011-01-31,4.82,2011.08219178082,0,0,0,0,0,0,0,0
"151",2011-02-01,4.782,2011.08493150685,0,0,0,0,0,0,0,0
"152",2011-02-02,4.788,2011.08767123288,0,0,0,0,0,0,0,0
"153",2011-02-03,4.726,2011.0904109589,0,0,0,0,0,0,0,0
"154",2011-02-04,4.692,2011.09315068493,0,0,0,0,0,0,0,0
"155",2011-02-07,4.614,2011.10136986301,0,0,0,0,0,0,0,0
"156",2011-02-08,4.898,2011.10410958904,0,0,0,0,0,0,0,0
"157",2011-02-09,4.642,2011.10684931507,0,0,0,0,0,0,0,0
"158",2011-02-10,4.644,2011.1095890411,0,0,0,0,0,0,0,0
"159",2011-02-11,4.65,2011.11232876712,0,0,0,0,0,0,0,0
"160",2011-02-14,4.616,2011.12054794521,0,0,0,0,0,0,0,0
"161",2011-02-15,4.568,2011.12328767123,0,0,0,0,0,0,0,0
"162",2011-02-16,4.946,2011.12602739726,0,0,0,0,0,0,0,0
"163",2011-02-17,4.72,2011.12876712329,0,0,0,0,0,0,0,0
"164",2011-02-18,4.636,2011.13150684931,0,0,0,0,0,0,0,0
"165",2011-02-22,4.374,2011.14246575342,0,0,0,0,0,0,0,0
"166",2011-02-23,4.366,2011.14520547945,0,0,0,0,0,0,0,0
"167",2011-02-24,4.506,2011.14794520548,0,0,0,0,0,0,0,0
"168",2011-02-25,4.722,2011.15068493151,0,0,0,0,0,0,0,0
"169",2011-02-28,4.778,2011.15890410959,0,0,0,0,0,0,0,0
"170",2011-03-01,4.788,2011.16164383562,0,0,0,0,0,0,0,0
"171",2011-03-02,4.804,2011.16438356164,0,0,0,0,0,0,0,0
"172",2011-03-03,4.872,2011.16712328767,0,0,0,0,0,0,0,0
"173",2011-03-04,4.99,2011.1698630137,0,0,0,0,0,0,0,0
"174",2011-03-07,4.988,2011.17808219178,0,0,0,0,0,0,0,0
"175",2011-03-08,4.932,2011.18082191781,0,0,0,0,0,0,0,0
"176",2011-03-09,4.944,2011.18356164384,0,0,0,0,0,0,0,0
"177",2011-03-10,4.802,2011.18630136986,0,0,0,0,0,0,0,0
"178",2011-03-11,4.814,2011.18904109589,0,0,0,0,0,0,0,0
"179",2011-03-14,4.65,2011.19726027397,0,0,0,0,0,0,0,0
"180",2011-03-15,4.59,2011.2,0,0,0,0,0,0,0,0
"181",2011-03-16,4.564,2011.20273972603,0,0,0,0,0,0,0,0
"182",2011-03-17,4.562,2011.20547945205,0,0,0,0,0,0,0,0
"183",2011-03-18,4.592,2011.20821917808,0,0,0,0,0,0,0,0
"184",2011-03-21,4.546,2011.21643835616,0,0,0,0,0,0,0,0
"185",2011-03-22,4.438,2011.21917808219,0,0,0,0,0,0,0,0
"186",2011-03-23,4.442,2011.22191780822,0,0,0,0,0,0,0,0
"187",2011-03-24,4.466,2011.22465753425,0,0,0,0,0,0,0,0
"188",2011-03-25,4.55,2011.22739726027,0,0,0,0,0,0,0,0
"189",2011-03-28,4.65,2011.23561643836,0,0,0,0,0,0,0,0
"190",2011-03-29,4.784,2011.23835616438,0,0,0,0,0,0,0,0
"191",2011-03-30,4.742,2011.24109589041,0,0,0,0,0,0,0,0
"192",2011-03-31,5.55,2011.24383561644,0,0,0,0,0,0,0,0
"193",2011-04-01,5.332,2011.24657534247,0,0,0,0,0,0,0,0
"194",2011-04-04,5.166,2011.25479452055,0,0,0,0,0,0,0,0
"195",2011-04-05,5.34,2011.25753424658,0,0,0,0,0,0,0,0
"196",2011-04-06,5.298,2011.2602739726,0,0,0,0,0,0,0,0
"197",2011-04-07,5.448,2011.26301369863,0,0,0,0,0,0,0,0
"198",2011-04-08,5.298,2011.26575342466,0,0,0,0,0,0,0,0
"199",2011-04-11,5.054,2011.27397260274,0,0,0,0,0,0,0,0
"200",2011-04-12,4.93,2011.27671232877,0,0,0,0,0,0,0,0
"201",2011-04-13,4.986,2011.27945205479,0,0,0,0,0,0,0,0
"202",2011-04-14,5.028,2011.28219178082,0,0,0,0,0,0,0,0
"203",2011-04-15,5.116,2011.28493150685,0,0,0,0,0,0,0,0
"204",2011-04-18,5.006,2011.29315068493,0,0,0,0,0,0,0,0
"205",2011-04-19,5.032,2011.29589041096,0,0,0,0,0,0,0,0
"206",2011-04-20,5.15,2011.29863013699,0,0,0,0,0,0,0,0
"207",2011-04-21,5.348,2011.30136986301,0,0,0,0,0,0,0,0
"208",2011-04-25,5.278,2011.31232876712,0,0,0,0,0,0,0,0
"209",2011-04-26,5.386,2011.31506849315,0,0,0,0,0,0,0,0
"210",2011-04-27,5.416,2011.31780821918,0,0,0,0,0,0,0,0
"211",2011-04-28,5.532,2011.32054794521,0,0,0,0,0,0,0,0
"212",2011-04-29,5.52,2011.32328767123,0,0,0,0,0,0,0,0
"213",2011-05-02,5.49,2011.33150684932,0,0,0,0,0,0,0,0
"214",2011-05-03,5.374,2011.33424657534,0,0,0,0,0,0,0,0
"215",2011-05-04,5.338,2011.33698630137,0,0,0,0,0,0,0,0
"216",2011-05-05,5.288,2011.3397260274,0,0,0,0,0,0,0,0
"217",2011-05-06,5.424,2011.34246575342,0,0,0,0,0,0,0,0
"218",2011-05-09,5.582,2011.35068493151,0,0,0,0,0,0,0,0
"219",2011-05-10,5.666,2011.35342465753,0,0,0,0,0,0,0,0
"220",2011-05-11,5.414,2011.35616438356,0,0,0,0,0,0,0,0
"221",2011-05-12,5.534,2011.35890410959,0,0,0,0,0,0,0,0
"222",2011-05-13,5.51,2011.36164383562,0,0,0,0,0,0,0,0
"223",2011-05-16,5.32,2011.3698630137,0,0,0,0,0,0,0,0
"224",2011-05-17,5.192,2011.37260273973,0,0,0,0,0,0,0,0
"225",2011-05-18,5.27,2011.37534246575,0,0,0,0,0,0,0,0
"226",2011-05-19,5.64,2011.37808219178,0,0,0,0,0,0,0,0
"227",2011-05-20,5.594,2011.38082191781,0,0,0,0,0,0,0,0
"228",2011-05-23,5.364,2011.38904109589,0,0,0,0,0,0,0,0
"229",2011-05-24,5.344,2011.39178082192,0,0,0,0,0,0,0,0
"230",2011-05-25,5.796,2011.39452054795,0,0,0,0,0,0,0,0
"231",2011-05-26,5.896,2011.39726027397,0,0,0,0,0,0,0,0
"232",2011-05-27,5.91,2011.4,0,0,0,0,0,0,0,0
"233",2011-05-31,6.028,2011.41095890411,0,0,0,0,0,0,0,0
"234",2011-06-01,5.704,2011.41369863014,0,0,0,0,0,0,0,0
"235",2011-06-02,5.752,2011.41643835616,0,0,0,0,0,0,0,0
"236",2011-06-03,6.026,2011.41917808219,0,0,0,0,0,0,0,0
"237",2011-06-06,5.74,2011.42739726027,0,0,0,0,0,0,0,0
"238",2011-06-07,5.674,2011.4301369863,0,0,0,0,0,0,0,0
"239",2011-06-08,5.424,2011.43287671233,0,0,0,0,0,0,0,0
"240",2011-06-09,5.524,2011.43561643836,0,0,0,0,0,0,0,0
"241",2011-06-10,5.572,2011.43835616438,0,0,0,0,0,0,0,0
"242",2011-06-13,5.686,2011.44657534247,0,0,0,0,0,0,0,0
"243",2011-06-14,5.72,2011.44931506849,0,0,0,0,0,0,0,0
"244",2011-06-15,5.464,2011.45205479452,0,0,0,0,0,0,0,0
"245",2011-06-16,5.3,2011.45479452055,0,0,0,0,0,0,0,0
"246",2011-06-17,5.3,2011.45753424658,0,0,0,0,0,0,0,0
"247",2011-06-20,5.202,2011.46575342466,0,0,0,0,0,0,0,0
"248",2011-06-21,5.506,2011.46849315068,0,0,0,0,0,0,0,0
"249",2011-06-22,5.442,2011.47123287671,0,0,0,0,0,0,0,0
"250",2011-06-23,5.542,2011.47397260274,0,0,0,0,0,0,0,0
"251",2011-06-24,5.514,2011.47671232877,0,0,0,0,0,0,0,0
"252",2011-06-27,5.492,2011.48493150685,0,0,0,0,0,0,0,0
"253",2011-06-28,5.622,2011.48767123288,0,0,0,0,0,0,0,0
"254",2011-06-29,5.658,2011.4904109589,0,0,0,0,0,0,0,0
"255",2011-06-30,5.826,2011.49315068493,0,0,0,0,0,0,0,0
"256",2011-07-01,5.804,2011.49589041096,0,0,0,0,0,0,0,0
"257",2011-07-05,5.828,2011.50684931507,0,0,0,0,0,0,0,0
"258",2011-07-06,5.792,2011.5095890411,0,0,0,0,0,0,0,0
"259",2011-07-07,5.946,2011.51232876712,0,0,0,0,0,0,0,0
"260",2011-07-08,5.762,2011.51506849315,0,0,0,0,0,0,0,0
"261",2011-07-11,5.67,2011.52328767123,0,0,0,0,0,0,0,0
"262",2011-07-12,5.634,2011.52602739726,0,0,0,0,0,0,0,0
"263",2011-07-13,5.728,2011.52876712329,0,0,0,0,0,0,0,0
"264",2011-07-14,5.522,2011.53150684932,0,0,0,0,0,0,0,0
"265",2011-07-15,5.516,2011.53424657534,0,0,0,0,0,0,0,0
"266",2011-07-18,5.446,2011.54246575342,0,0,0,0,0,0,0,0
"267",2011-07-19,5.578,2011.54520547945,0,0,0,0,0,0,0,0
"268",2011-07-20,5.738,2011.54794520548,0,0,0,0,0,0,0,0
"269",2011-07-21,5.74,2011.55068493151,0,0,0,0,0,0,0,0
"270",2011-07-22,5.858,2011.55342465753,0,0,0,0,0,0,0,0
"271",2011-07-25,5.698,2011.56164383562,0,0,0,0,0,0,0,0
"272",2011-07-26,5.6,2011.56438356164,0,0,0,0,0,0,0,0
"273",2011-07-27,5.528,2011.56712328767,0,0,0,0,0,0,0,0
"274",2011-07-28,5.634,2011.5698630137,0,0,0,0,0,0,0,0
"275",2011-07-29,5.634,2011.57260273973,0,0,0,0,0,0,0,0
"276",2011-08-01,5.754,2011.58082191781,0,0,0,0,0,0,0,0
"277",2011-08-02,5.468,2011.58356164384,0,0,0,0,0,0,0,0
"278",2011-08-03,5.44,2011.58630136986,0,0,0,0,0,0,0,0
"279",2011-08-04,4.95,2011.58904109589,0,0,0,0,0,0,0,0
"280",2011-08-05,4.848,2011.59178082192,0,0,0,0,0,0,0,0
"281",2011-08-08,4.728,2011.6,0,0,0,0,0,0,0,0
"282",2011-08-09,5.012,2011.60273972603,0,0,0,0,0,0,0,0
"283",2011-08-10,4.764,2011.60547945205,0,0,0,0,0,0,0,0
"284",2011-08-11,5.06,2011.60821917808,0,0,0,0,0,0,0,0
"285",2011-08-12,5.262,2011.61095890411,0,0,0,0,0,0,0,0
"286",2011-08-15,5.246,2011.61917808219,0,0,0,0,0,0,0,0
"287",2011-08-16,5.22,2011.62191780822,0,0,0,0,0,0,0,0
"288",2011-08-17,5.166,2011.62465753425,0,0,0,0,0,0,0,0
"289",2011-08-18,4.852,2011.62739726027,0,0,0,0,0,0,0,0
"290",2011-08-19,4.46,2011.6301369863,0,0,0,0,0,0,0,0
"291",2011-08-22,4.39,2011.63835616438,0,0,0,0,0,0,0,0
"292",2011-08-23,4.592,2011.64109589041,0,0,0,0,0,0,0,0
"293",2011-08-24,4.774,2011.64383561644,0,0,0,0,0,0,0,0
"294",2011-08-25,4.622,2011.64657534247,0,0,0,0,0,0,0,0
"295",2011-08-26,4.746,2011.64931506849,0,0,0,0,0,0,0,0
"296",2011-08-29,4.942,2011.65753424658,0,0,0,0,0,0,0,0
"297",2011-08-30,4.926,2011.6602739726,0,0,0,0,0,0,0,0
"298",2011-08-31,4.948,2011.66301369863,0,0,0,0,0,0,0,0
"299",2011-09-01,4.8,2011.66575342466,0,0,0,0,0,0,0,0
"300",2011-09-02,4.614,2011.66849315068,0,0,0,0,0,0,0,0
"301",2011-09-06,4.588,2011.67945205479,0,0,0,0,0,0,0,0
"302",2011-09-07,4.768,2011.68219178082,0,0,0,0,0,0,0,0
"303",2011-09-08,4.722,2011.68493150685,0,0,0,0,0,0,0,0
"304",2011-09-09,4.594,2011.68767123288,0,0,0,0,0,0,0,0
"305",2011-09-12,4.576,2011.69589041096,0,0,0,0,0,0,0,0
"306",2011-09-13,4.816,2011.69863013699,0,0,0,0,0,0,0,0
"307",2011-09-14,4.868,2011.70136986301,0,0,0,0,0,0,0,0
"308",2011-09-15,4.964,2011.70410958904,0,0,0,0,0,0,0,0
"309",2011-09-16,5.16,2011.70684931507,0,0,0,0,0,0,0,0
"310",2011-09-19,5.154,2011.71506849315,0,0,0,0,0,0,0,0
"311",2011-09-20,5.202,2011.71780821918,0,0,0,0,0,0,0,0
"312",2011-09-21,5.17,2011.72054794521,0,0,0,0,0,0,0,0
"313",2011-09-22,5.126,2011.72328767123,0,0,0,0,0,0,0,0
"314",2011-09-23,5.276,2011.72602739726,0,0,0,0,0,0,0,0
"315",2011-09-26,5.104,2011.73424657534,0,0,0,0,0,0,0,0
"316",2011-09-27,5.238,2011.73698630137,0,0,0,0,0,0,0,0
"317",2011-09-28,4.918,2011.7397260274,0,0,0,0,0,0,0,0
"318",2011-09-29,4.824,2011.74246575342,0,0,0,0,0,0,0,0
"319",2011-09-30,4.878,2011.74520547945,0,0,0,0,0,0,0,0
"320",2011-10-03,4.746,2011.75342465753,0,0,0,0,0,0,0,0
"321",2011-10-04,4.732,2011.75616438356,0,0,0,0,0,0,0,0
"322",2011-10-05,5.074,2011.75890410959,0,0,0,0,0,0,0,0
"323",2011-10-06,5.392,2011.76164383562,0,0,0,0,0,0,0,0
"324",2011-10-07,5.398,2011.76438356164,0,0,0,0,0,0,0,0
"325",2011-10-10,5.576,2011.77260273973,0,0,0,0,0,0,0,0
"326",2011-10-11,5.522,2011.77534246575,0,0,0,0,0,0,0,0
"327",2011-10-12,5.56,2011.77808219178,0,0,0,0,0,0,0,0
"328",2011-10-13,5.588,2011.78082191781,0,0,0,0,0,0,0,0
"329",2011-10-14,5.61,2011.78356164384,0,0,0,0,0,0,0,0
"330",2011-10-17,5.484,2011.79178082192,0,0,0,0,0,0,0,0
"331",2011-10-18,5.668,2011.79452054795,0,0,0,0,0,0,0,0
"332",2011-10-19,5.514,2011.79726027397,0,0,0,0,0,0,0,0
"333",2011-10-20,5.468,2011.8,0,0,0,0,0,0,0,0
"334",2011-10-21,5.606,2011.80273972603,0,0,0,0,0,0,0,0
"335",2011-10-24,5.71,2011.81095890411,0,0,0,0,0,0,0,0
"336",2011-10-25,5.65,2011.81369863014,0,0,0,0,0,0,0,0
"337",2011-10-26,5.596,2011.81643835616,0,0,0,0,0,0,0,0
"338",2011-10-27,5.752,2011.81917808219,0,0,0,0,0,0,0,0
"339",2011-10-28,5.974,2011.82191780822,0,0,0,0,0,0,0,0
"340",2011-10-31,5.874,2011.8301369863,0,0,0,0,0,0,0,0
"341",2011-11-01,5.776,2011.83287671233,0,0,0,0,0,0,0,0
"342",2011-11-02,5.742,2011.83561643836,0,0,0,0,0,0,0,0
"343",2011-11-03,6.492,2011.83835616438,0,0,0,0,0,0,0,0
"344",2011-11-04,6.462,2011.84109589041,0,0,0,0,0,0,0,0
"345",2011-11-07,6.254,2011.84931506849,0,0,0,0,0,0,0,0
"346",2011-11-08,6.368,2011.85205479452,0,0,0,0,0,0,0,0
"347",2011-11-09,6.176,2011.85479452055,0,0,0,0,0,0,0,0
"348",2011-11-10,6.266,2011.85753424658,0,0,0,0,0,0,0,0
"349",2011-11-11,6.728,2011.8602739726,0,0,0,0,0,0,0,0
"350",2011-11-14,6.644,2011.86849315069,0,0,0,0,0,0,0,0
"351",2011-11-15,6.786,2011.87123287671,0,0,0,0,0,0,0,0
"352",2011-11-16,6.988,2011.87397260274,0,0,0,0,0,0,0,0
"353",2011-11-17,6.736,2011.87671232877,0,0,0,0,0,0,0,0
"354",2011-11-18,6.52,2011.87945205479,0,0,0,0,0,0,0,0
"355",2011-11-21,6.352,2011.88767123288,0,0,0,0,0,0,0,0
"356",2011-11-22,6.414,2011.8904109589,0,0,0,0,0,0,0,0
"357",2011-11-23,6.29,2011.89315068493,0,0,0,0,0,0,0,0
"358",2011-11-25,6.332,2011.89863013699,0,0,0,0,0,0,0,0
"359",2011-11-28,6.512,2011.90684931507,0,0,0,0,0,0,0,0
"360",2011-11-29,6.35,2011.9095890411,0,0,0,0,0,0,0,0
"361",2011-11-30,6.548,2011.91232876712,0,0,0,0,0,0,0,0
"362",2011-12-01,6.52,2011.91506849315,0,0,0,0,0,0,0,0
"363",2011-12-02,6.66,2011.91780821918,0,0,0,0,0,0,0,0
"364",2011-12-05,6.884,2011.92602739726,0,0,0,0,0,0,0,0
"365",2011-12-06,6.974,2011.92876712329,0,0,0,0,0,0,0,0
"366",2011-12-07,6.838,2011.93150684932,0,0,0,0,0,0,0,0
"367",2011-12-08,6.178,2011.93424657534,0,0,0,0,0,0,0,0
"368",2011-12-09,6.208,2011.93698630137,0,0,0,0,0,0,0,0
"369",2011-12-12,6.082,2011.94520547945,0,0,0,0,0,0,0,0
"370",2011-12-13,5.89,2011.94794520548,0,0,0,0,0,0,0,0
"371",2011-12-14,5.706,2011.95068493151,0,0,0,0,0,0,0,0
"372",2011-12-15,5.724,2011.95342465753,0,0,0,0,0,0,0,0
"373",2011-12-16,5.6,2011.95616438356,0,0,0,0,0,0,0,0
"374",2011-12-19,5.55,2011.96438356164,0,0,0,0,0,0,0,0
"375",2011-12-20,5.58,2011.96712328767,0,0,0,0,0,0,0,0
"376",2011-12-21,5.514,2011.9698630137,0,0,0,0,0,0,0,0
"377",2011-12-22,5.554,2011.97260273973,0,0,0,0,0,0,0,0
"378",2011-12-23,5.58,2011.97534246575,0,0,0,0,0,0,0,0
"379",2011-12-27,5.714,2011.98630136986,0,0,0,0,0,0,0,0
"380",2011-12-28,5.702,2011.98904109589,0,0,0,0,0,0,0,0
"381",2011-12-29,5.746,2011.99178082192,0,0,0,0,0,0,0,0
"382",2011-12-30,5.712,2011.99452054795,0,0,0,0,0,0,0,0
"383",2012-01-03,5.616,2012.00546448087,0,0,0,0,0,0,0,0
"384",2012-01-04,5.542,2012.00819672131,0,0,0,0,0,0,0,0
"385",2012-01-05,5.424,2012.01092896175,0,0,0,0,0,0,0,0
"386",2012-01-06,5.382,2012.01366120219,0,0,0,0,0,0,0,0
"387",2012-01-09,5.45,2012.0218579235,0,0,0,0,0,0,0,0
"388",2012-01-10,5.524,2012.02459016393,0,0,0,0,0,0,0,0
"389",2012-01-11,5.646,2012.02732240437,0,0,0,0,0,0,0,0
"390",2012-01-12,5.65,2012.03005464481,0,0,0,0,0,0,0,0
"391",2012-01-13,4.558,2012.03278688525,0,0,0,0,0,0,0,0
"392",2012-01-17,5.32,2012.04371584699,0,0,0,0,0,0,0,0
"393",2012-01-18,5.362,2012.04644808743,0,0,0,0,0,0,0,0
"394",2012-01-19,5.352,2012.04918032787,0,0,0,0,0,0,0,0
"395",2012-01-20,5.32,2012.05191256831,0,0,0,0,0,0,0,0
"396",2012-01-23,5.354,2012.06010928962,0,0,0,0,0,0,0,0
"397",2012-01-24,5.484,2012.06284153005,0,0,0,0,0,0,0,0
"398",2012-01-25,5.594,2012.06557377049,0,0,0,0,0,0,0,0
"399",2012-01-26,5.788,2012.06830601093,0,0,0,0,0,0,0,0
"400",2012-01-27,5.866,2012.07103825137,0,0,0,0,0,0,0,0
"401",2012-01-30,5.914,2012.07923497268,0,0,0,0,0,0,0,0
"402",2012-01-31,5.814,2012.08196721311,0,0,0,0,0,0,0,0
"403",2012-02-01,5.916,2012.08469945355,0,0,0,0,0,0,0,0
"404",2012-02-02,6.05,2012.08743169399,0,0,0,0,0,0,0,0
"405",2012-02-03,6.23,2012.09016393443,0,0,0,0,0,0,0,0
"406",2012-02-06,6.36,2012.09836065574,0,0,0,0,0,0,0,0
"407",2012-02-07,6.32,2012.10109289617,0,0,0,0,0,0,0,0
"408",2012-02-08,6.386,2012.10382513661,0,0,0,0,0,0,0,0
"409",2012-02-09,6.516,2012.10655737705,0,0,0,0,0,0,0,0
"410",2012-02-10,6.22,2012.10928961749,0,0,0,0,0,0,0,0
"411",2012-02-13,6.298,2012.1174863388,0,0,0,0,0,0,0,0
"412",2012-02-14,6.634,2012.12021857923,0,0,0,0,0,0,0,0
"413",2012-02-15,6.72,2012.12295081967,0,0,0,0,0,0,0,0
"414",2012-02-16,6.836,2012.12568306011,0,0,0,0,0,0,0,0
"415",2012-02-17,6.994,2012.12841530055,0,0,0,0,0,0,0,0
"416",2012-02-21,6.9,2012.1393442623,0,0,0,0,0,0,0,0
"417",2012-02-22,6.844,2012.14207650273,0,0,0,0,0,0,0,0
"418",2012-02-23,6.906,2012.14480874317,0,0,0,0,0,0,0,0
"419",2012-02-24,6.75,2012.14754098361,0,0,0,0,0,0,0,0
"420",2012-02-27,6.724,2012.15573770492,0,0,0,0,0,0,0,0
"421",2012-02-28,6.762,2012.15846994536,0,0,0,0,0,0,0,0
"422",2012-02-29,6.682,2012.16120218579,0,0,0,0,0,0,0,0
"423",2012-03-01,6.882,2012.16393442623,0,0,0,0,0,0,0,0
"424",2012-03-02,6.808,2012.16666666667,0,0,0,0,0,0,0,0
"425",2012-03-05,6.754,2012.17486338798,0,0,0,0,0,0,0,0
"426",2012-03-06,6.622,2012.17759562842,0,0,0,0,0,0,0,0
"427",2012-03-07,6.624,2012.18032786885,0,0,0,0,0,0,0,0
"428",2012-03-08,6.614,2012.18306010929,0,0,0,0,0,0,0,0
"429",2012-03-09,6.948,2012.18579234973,0,0,0,0,0,0,0,0
"430",2012-03-12,7.202,2012.19398907104,0,0,0,0,0,0,0,0
"431",2012-03-13,7.218,2012.19672131148,0,0,0,0,0,0,0,0
"432",2012-03-14,7.058,2012.19945355191,0,0,0,0,0,0,0,0
"433",2012-03-15,7,2012.20218579235,0,0,0,0,0,0,0,0
"434",2012-03-16,7.064,2012.20491803279,0,0,0,0,0,0,0,0
"435",2012-03-19,6.996,2012.2131147541,0,0,0,0,0,0,0,0
"436",2012-03-20,6.992,2012.21584699454,0,0,0,0,0,0,0,0
"437",2012-03-21,7.03,2012.21857923497,0,0,0,0,0,0,0,0
"438",2012-03-22,6.88,2012.22131147541,0,0,0,0,0,0,0,0
"439",2012-03-23,6.816,2012.22404371585,0,0,0,0,0,0,0,0
"440",2012-03-26,7.48,2012.23224043716,0,0,0,0,0,0,0,0
"441",2012-03-27,7.588,2012.2349726776,0,0,0,0,0,0,0,0
"442",2012-03-28,7.57,2012.23770491803,0,0,0,0,0,0,0,0
"443",2012-03-29,7.466,2012.24043715847,0,0,0,0,0,0,0,0
"444",2012-03-30,7.448,2012.24316939891,0,0,0,0,0,0,0,0
"445",2012-04-02,7.316,2012.25136612022,0,0,0,0,0,0,0,0
