"","Date","Close","t","SS_EW","SS_EF","S_EW","S_EF","M_EW","M_EF","L_EW","L_EF"
"7077",2013-02-15,95.95,2013.12328767123,0,0,0,0,0,0,0,0
"7079",2013-02-19,96.69,2013.13424657534,0,0,0,0,0,0,0,0
"7080",2013-02-20,94.92,2013.13698630137,0,0,0,0,0,0,0,0
"7081",2013-02-21,92.79,2013.1397260274,0,0,0,0,0,0,0,0
"7082",2013-02-22,93.12,2013.14246575342,0,0,0,0,0,0,0,0
"7083",2013-02-25,92.74,2013.15068493151,0,0,0,0,0,0,0,0
"7084",2013-02-26,92.63,2013.15342465753,0,0,0,0,0,0,0,0
"7085",2013-02-27,92.84,2013.15616438356,0,0,0,0,0,0,0,0
"7086",2013-02-28,92.03,2013.15890410959,0,0,0,0,0,0,0,0
"7087",2013-03-01,90.71,2013.16164383562,0,0,0,0,0,0,0,0
"7088",2013-03-04,90.13,2013.1698630137,0,0,0,0,0,0,0,0
"7089",2013-03-05,90.88,2013.17260273973,0,0,0,0,0,0,0,0
"7090",2013-03-06,90.47,2013.17534246575,0,0,0,0,0,0,0,0
"7091",2013-03-07,91.53,2013.17808219178,0,0,0,0,0,0,0,0
"7092",2013-03-08,92.01,2013.18082191781,0,0,0,0,0,0,0,0
"7093",2013-03-11,92.07,2013.18904109589,0,0,0,0,0,0,0,0
"7094",2013-03-12,92.44,2013.19178082192,0,0,0,0,0,0,0,0
"7095",2013-03-13,92.47,2013.19452054795,0,0,0,0,0,0,0,0
"7096",2013-03-14,93.03,2013.19726027397,0,0,0,0,0,0,0,0
"7097",2013-03-15,93.49,2013.2,0,0,0,0,0,0,0,0
"7098",2013-03-18,93.71,2013.20821917808,0,0,0,0,0,0,0,0
"7099",2013-03-19,92.44,2013.21095890411,0,0,0,0,0,0,0,0
"7100",2013-03-20,93.21,2013.21369863014,0,0,0,0,0,0,0,0
"7101",2013-03-21,92.46,2013.21643835616,0,0,0,0,0,0,0,0
"7102",2013-03-22,93.41,2013.21917808219,0,0,0,0,0,0,0,0
"7103",2013-03-25,94.55,2013.22739726027,0,0,0,0,0,0,0,0
"7104",2013-03-26,95.99,2013.2301369863,0,0,0,0,0,0,0,0
"7105",2013-03-27,96.53,2013.23287671233,0,0,0,0,0,0,0,0
"7106",2013-03-28,97.24,2013.23561643836,0,0,0,0,0,0,0,0
"7108",2013-04-01,97.1,2013.24657534247,0,0,0,0,0,0,0,0
"7109",2013-04-02,97.23,2013.24931506849,0,0,0,0,0,0,0,0
"7110",2013-04-03,95.02,2013.25205479452,0,0,0,0,0,0,0,0
"7111",2013-04-04,93.26,2013.25479452055,0,0,0,0,0,0,0,0
"7112",2013-04-05,92.76,2013.25753424658,0,0,0,0,0,0,0,0
"7113",2013-04-08,93.36,2013.26575342466,0,0,0,0,0,0,0,0
"7114",2013-04-09,94.18,2013.26849315068,0,0,0,0,0,0,0,0
"7115",2013-04-10,94.59,2013.27123287671,0,0,0,0,0,0,0,0
"7116",2013-04-11,93.44,2013.27397260274,0,0,0,0,0,0,0,0
"7117",2013-04-12,91.23,2013.27671232877,0,0,0,0,0,0,0,0
"7118",2013-04-15,88.75,2013.28493150685,0,0,0,0,0,0,0,0
"7119",2013-04-16,88.73,2013.28767123288,0,0,0,0,0,0,0,0
"7120",2013-04-17,86.65,2013.2904109589,0,0,0,0,0,0,0,0
"7121",2013-04-18,87.83,2013.29315068493,0,0,0,0,0,0,0,0
"7122",2013-04-19,88.04,2013.29589041096,0,0,0,0,0,0,0,0
"7123",2013-04-22,88.81,2013.30410958904,0,0,0,0,0,0,0,0
"7124",2013-04-23,89.21,2013.30684931507,0,0,0,0,0,0,0,0
"7125",2013-04-24,91.07,2013.3095890411,0,0,0,0,0,0,0,0
"7126",2013-04-25,93.27,2013.31232876712,0,0,0,0,0,0,0,0
"7127",2013-04-26,92.63,2013.31506849315,0,0,0,0,0,0,0,0
"7128",2013-04-29,94.09,2013.32328767123,0,0,0,0,0,0,0,0
"7129",2013-04-30,93.22,2013.32602739726,0,0,0,0,0,0,0,0
"7130",2013-05-01,90.74,2013.32876712329,0,0,0,0,0,0,0,0
"7131",2013-05-02,93.7,2013.33150684932,0,0,0,0,0,0,0,0
"7132",2013-05-03,95.25,2013.33424657534,0,0,0,0,0,0,0,0
"7133",2013-05-06,95.8,2013.34246575342,0,0,0,0,0,0,0,0
"7134",2013-05-07,95.28,2013.34520547945,0,0,0,0,0,0,0,0
"7135",2013-05-08,96.24,2013.34794520548,0,0,0,0,0,0,0,0
"7136",2013-05-09,96.09,2013.35068493151,0,0,0,0,0,0,0,0
"7137",2013-05-10,95.81,2013.35342465753,0,0,0,0,0,0,0,0
"7138",2013-05-13,94.76,2013.36164383562,0,0,0,0,0,0,0,0
"7139",2013-05-14,93.96,2013.36438356164,0,0,0,0,0,0,0,0
"7140",2013-05-15,93.95,2013.36712328767,0,0,0,0,0,0,0,0
"7141",2013-05-16,94.85,2013.3698630137,0,0,0,0,0,0,0,0
"7142",2013-05-17,95.72,2013.37260273973,0,0,0,0,0,0,0,0
"7143",2013-05-20,96.29,2013.38082191781,0,0,0,0,0,0,0,0
"7144",2013-05-21,95.55,2013.38356164384,0,0,0,0,0,0,0,0
"7145",2013-05-22,93.98,2013.38630136986,0,0,0,0,0,0,0,0
"7146",2013-05-23,94.12,2013.38904109589,0,0,0,0,0,0,0,0
"7147",2013-05-24,93.84,2013.39178082192,0,0,0,0,0,0,0,0
"7149",2013-05-28,94.65,2013.40273972603,0,0,0,0,0,0,0,0
"7150",2013-05-29,93.13,2013.40547945205,0,0,0,0,0,0,0,0
"7151",2013-05-30,93.57,2013.40821917808,0,0,0,0,0,0,0,0
"7152",2013-05-31,91.93,2013.41095890411,0,0,0,0,0,0,0,0
"7153",2013-06-03,93.41,2013.41917808219,0,0,0,0,0,0,0,0
"7154",2013-06-04,93.36,2013.42191780822,0,0,0,0,0,0,0,0
"7155",2013-06-05,93.66,2013.42465753425,0,0,0,0,0,0,0,0
"7156",2013-06-06,94.71,2013.42739726027,0,0,0,0,0,0,0,0
"7157",2013-06-07,96.11,2013.4301369863,0,0,0,0,0,0,0,0
"7158",2013-06-10,95.82,2013.43835616438,0,0,0,0,0,0,0,0
"7159",2013-06-11,95.5,2013.44109589041,0,0,0,0,0,0,0,0
"7160",2013-06-12,95.98,2013.44383561644,0,0,0,0,0,0,0,0
"7161",2013-06-13,96.66,2013.44657534247,0,0,0,0,0,0,0,0
"7162",2013-06-14,97.83,2013.44931506849,0,0,0,0,0,0,0,0
"7163",2013-06-17,97.86,2013.45753424658,0,0,0,0,0,0,0,0
"7164",2013-06-18,98.46,2013.4602739726,0,0,0,0,0,0,0,0
"7165",2013-06-19,98.24,2013.46301369863,0,0,0,0,0,0,0,0
"7166",2013-06-20,94.89,2013.46575342466,0,0,0,0,0,0,0,0
"7167",2013-06-21,93.81,2013.46849315068,0,0,0,0,0,0,0,0
"7168",2013-06-24,95.07,2013.47671232877,0,0,0,0,0,0,0,0
"7169",2013-06-25,95.25,2013.47945205479,0,0,0,0,0,0,0,0
"7170",2013-06-26,95.47,2013.48219178082,0,0,0,0,0,0,0,0
"7171",2013-06-27,97,2013.48493150685,0,0,0,0,0,0,0,0
"7172",2013-06-28,96.36,2013.48767123288,0,0,0,0,0,0,0,0
"7173",2013-07-01,97.94,2013.49589041096,0,0,0,0,0,0,0,0
"7174",2013-07-02,99.65,2013.49863013699,0,0,0,0,0,0,0,0
"7175",2013-07-03,101.92,2013.50136986301,0,0,0,0,0,0,0,0
"7177",2013-07-05,103.09,2013.50684931507,0,0,0,0,0,0,0,0
"7178",2013-07-08,103.03,2013.51506849315,0,0,0,0,0,0,0,0
"7179",2013-07-09,103.46,2013.51780821918,0,0,0,0,0,0,0,0
"7180",2013-07-10,106.41,2013.52054794521,0,0,0,0,0,0,0,0
"7181",2013-07-11,104.77,2013.52328767123,0,0,0,0,0,0,0,0
"7182",2013-07-12,105.85,2013.52602739726,0,0,0,0,0,0,0,0
"7183",2013-07-15,106.2,2013.53424657534,0,0,0,0,0,0,0,0
"7184",2013-07-16,105.88,2013.53698630137,0,0,0,0,0,0,0,0
"7185",2013-07-17,106.39,2013.5397260274,0,0,0,0,0,0,0,0
"7186",2013-07-18,107.94,2013.54246575342,0,0,0,0,0,0,0,0
"7187",2013-07-19,108,2013.54520547945,0,0,0,0,0,0,0,0
"7188",2013-07-22,106.61,2013.55342465753,0,0,0,0,0,0,0,0
"7189",2013-07-23,107.13,2013.55616438356,0,0,0,0,0,0,0,0
"7190",2013-07-24,105.41,2013.55890410959,0,0,0,0,0,0,0,0
"7191",2013-07-25,105.47,2013.56164383562,0,0,0,0,0,0,0,0
"7192",2013-07-26,104.76,2013.56438356164,0,0,0,0,0,0,0,0
"7193",2013-07-29,104.61,2013.57260273973,0,0,0,0,0,0,0,0
"7194",2013-07-30,103.14,2013.57534246575,0,0,0,0,0,0,0,0
"7195",2013-07-31,105.1,2013.57808219178,0,0,0,0,0,0,0,0
"7196",2013-08-01,107.93,2013.58082191781,0,0,0,0,0,0,0,0
"7197",2013-08-02,106.94,2013.58356164384,0,0,0,0,0,0,0,0
"7198",2013-08-05,106.61,2013.59178082192,0,0,0,0,0,0,0,0
"7199",2013-08-06,105.32,2013.59452054795,0,0,0,0,0,0,0,0
"7200",2013-08-07,104.41,2013.59726027397,0,0,0,0,0,0,0,0
"7201",2013-08-08,103.45,2013.6,0,0,0,0,0,0,0,0
"7202",2013-08-09,106.04,2013.60273972603,0,0,0,0,0,0,0,0
"7203",2013-08-12,106.19,2013.61095890411,0,0,0,0,0,0,0,0
"7204",2013-08-13,106.78,2013.61369863014,0,0,0,0,0,0,0,0
"7205",2013-08-14,106.89,2013.61643835616,0,0,0,0,0,0,0,0
"7206",2013-08-15,107.43,2013.61917808219,0,0,0,0,0,0,0,0
"7207",2013-08-16,107.58,2013.62191780822,0,0,0,0,0,0,0,0
"7208",2013-08-19,107.14,2013.6301369863,0,0,0,0,0,0,0,0
"7209",2013-08-20,104.9,2013.63287671233,0,0,0,0,0,0,0,0
"7210",2013-08-21,103.93,2013.63561643836,0,0,0,0,0,0,0,0
"7211",2013-08-22,104.93,2013.63835616438,0,0,0,0,0,0,0,0
"7212",2013-08-23,106.48,2013.64109589041,0,0,0,0,0,0,0,0
"7213",2013-08-26,105.88,2013.64931506849,0,0,0,0,0,0,0,0
"7214",2013-08-27,109.11,2013.65205479452,0,0,0,0,0,0,0,0
"7215",2013-08-28,110.17,2013.65479452055,0,0,0,0,0,0,0,0
"7216",2013-08-29,108.51,2013.65753424658,0,0,0,0,0,0,0,0
"7217",2013-08-30,107.98,2013.6602739726,0,0,0,0,0,0,0,0
"7219",2013-09-03,108.67,2013.67123287671,0,0,0,0,0,0,0,0
"7220",2013-09-04,107.29,2013.67397260274,0,0,0,0,0,0,0,0
"7221",2013-09-05,108.5,2013.67671232877,0,0,0,0,0,0,0,0
"7222",2013-09-06,110.62,2013.67945205479,0,0,0,0,0,0,0,0
"7223",2013-09-09,109.62,2013.68767123288,0,0,0,0,0,0,0,0
"7224",2013-09-10,107.48,2013.6904109589,0,0,0,0,0,0,0,0
"7225",2013-09-11,107.65,2013.69315068493,0,0,0,0,0,0,0,0
"7226",2013-09-12,108.72,2013.69589041096,0,0,0,0,0,0,0,0
"7227",2013-09-13,108.31,2013.69863013699,0,0,0,0,0,0,0,0
"7228",2013-09-16,106.54,2013.70684931507,0,0,0,0,0,0,0,0
"7229",2013-09-17,105.36,2013.7095890411,0,0,0,0,0,0,0,0
"7230",2013-09-18,108.23,2013.71232876712,0,0,0,0,0,0,0,0
"7231",2013-09-19,106.26,2013.71506849315,0,0,0,0,0,0,0,0
"7232",2013-09-20,104.7,2013.71780821918,0,0,0,0,0,0,0,0
"7233",2013-09-23,103.62,2013.72602739726,0,0,0,0,0,0,0,0
"7234",2013-09-24,103.22,2013.72876712329,0,0,0,0,0,0,0,0
"7235",2013-09-25,102.68,2013.73150684932,0,0,0,0,0,0,0,0
"7236",2013-09-26,103.1,2013.73424657534,0,0,0,0,0,0,0,0
"7237",2013-09-27,102.86,2013.73698630137,0,0,0,0,0,0,0,0
"7238",2013-09-30,102.36,2013.74520547945,0,0,0,0,0,0,0,0
"7239",2013-10-01,102.09,2013.74794520548,0,0,0,0,0,0,0,0
"7240",2013-10-02,104.15,2013.75068493151,0,0,0,0,0,0,0,0
"7241",2013-10-03,103.29,2013.75342465753,0,0,0,0,0,0,0,0
"7242",2013-10-04,103.83,2013.75616438356,0,0,0,0,0,0,0,0
"7243",2013-10-07,103.07,2013.76438356164,0,0,0,0,0,0,0,0
"7244",2013-10-08,103.54,2013.76712328767,0,0,0,0,0,0,0,0
"7245",2013-10-09,101.63,2013.7698630137,0,0,0,0,0,0,0,0
"7246",2013-10-10,103.08,2013.77260273973,0,0,0,0,0,0,0,0
"7247",2013-10-11,102.17,2013.77534246575,0,0,0,0,0,0,0,0
"7248",2013-10-14,102.46,2013.78356164384,0,0,0,0,0,0,0,0
"7249",2013-10-15,101.15,2013.78630136986,0,0,0,0,0,0,0,0
"7250",2013-10-16,102.34,2013.78904109589,0,0,0,0,0,0,0,0
"7251",2013-10-17,100.72,2013.79178082192,0,0,0,0,0,0,0,0
"7252",2013-10-18,100.87,2013.79452054795,0,0,0,0,0,0,0,0
"7253",2013-10-21,99.28,2013.80273972603,0,0,0,0,0,0,0,0
"7254",2013-10-22,97.63,2013.80547945205,0,0,0,0,0,0,0,0
"7255",2013-10-23,96.9,2013.80821917808,0,0,0,0,0,0,0,0
"7256",2013-10-24,96.65,2013.81095890411,0,0,0,0,0,0,0,0
"7257",2013-10-25,97.4,2013.81369863014,0,0,0,0,0,0,0,0
"7258",2013-10-28,98.74,2013.82191780822,0,0,0,0,0,0,0,0
"7259",2013-10-29,98.29,2013.82465753425,0,0,0,0,0,0,0,0
"7260",2013-10-30,96.81,2013.82739726027,0,0,0,0,0,0,0,0
"7261",2013-10-31,96.29,2013.8301369863,0,0,0,0,0,0,0,0
"7262",2013-11-01,94.56,2013.83287671233,0,0,0,0,0,0,0,0
"7263",2013-11-04,94.58,2013.84109589041,0,0,0,0,0,0,0,0
"7264",2013-11-05,93.4,2013.84383561644,0,0,0,0,0,0,0,0
"7265",2013-11-06,94.74,2013.84657534247,0,0,0,0,0,0,0,0
"7266",2013-11-07,94.25,2013.84931506849,0,0,0,0,0,0,0,0
"7267",2013-11-08,94.56,2013.85205479452,0,0,0,0,0,0,0,0
"7268",2013-11-11,95.13,2013.8602739726,0,0,0,0,0,0,0,0
"7269",2013-11-12,93.12,2013.86301369863,0,0,0,0,0,0,0,0
"7270",2013-11-13,93.91,2013.86575342466,0,0,0,0,0,0,0,0
"7271",2013-11-14,93.76,2013.86849315069,0,0,0,0,0,0,0,0
"7272",2013-11-15,93.8,2013.87123287671,0,0,0,0,0,0,0,0
"7273",2013-11-18,93.03,2013.87945205479,0,0,0,0,0,0,0,0
"7274",2013-11-19,93.35,2013.88219178082,0,0,0,0,0,0,0,0
"7275",2013-11-20,93.34,2013.88493150685,0,0,0,0,0,0,0,0
"7276",2013-11-21,95.35,2013.88767123288,0,0,0,0,0,0,0,0
"7277",2013-11-22,94.53,2013.8904109589,0,0,0,0,0,0,0,0
"7278",2013-11-25,93.86,2013.89863013699,0,0,0,0,0,0,0,0
"7279",2013-11-26,93.41,2013.90136986301,0,0,0,0,0,0,0,0
"7280",2013-11-27,92.05,2013.90410958904,0,0,0,0,0,0,0,0
"7282",2013-11-29,92.55,2013.9095890411,0,0,0,0,0,0,0,0
"7283",2013-12-02,93.61,2013.91780821918,0,0,0,0,0,0,0,0
"7284",2013-12-03,95.83,2013.92054794521,0,0,0,0,0,0,0,0
"7285",2013-12-04,96.97,2013.92328767123,0,0,0,0,0,0,0,0
"7286",2013-12-05,97.14,2013.92602739726,0,0,0,0,0,0,0,0
"7287",2013-12-06,97.48,2013.92876712329,0,0,0,0,0,0,0,0
"7288",2013-12-09,97.1,2013.93698630137,0,0,0,0,0,0,0,0
"7289",2013-12-10,98.32,2013.9397260274,0,0,0,0,0,0,0,0
"7290",2013-12-11,97.25,2013.94246575342,0,0,0,0,0,0,0,0
"7291",2013-12-12,97.21,2013.94520547945,0,0,0,0,0,0,0,0
"7292",2013-12-13,96.27,2013.94794520548,0,0,0,0,0,0,0,0
"7293",2013-12-16,97.18,2013.95616438356,0,0,0,0,0,0,0,0
"7294",2013-12-17,96.99,2013.95890410959,0,0,0,0,0,0,0,0
"7295",2013-12-18,97.59,2013.96164383562,0,0,0,0,0,0,0,0
"7296",2013-12-19,98.4,2013.96438356164,0,0,0,0,0,0,0,0
"7297",2013-12-20,99.11,2013.96712328767,0,0,0,0,0,0,0,0
"7298",2013-12-23,98.62,2013.97534246575,0,0,0,0,0,0,0,0
"7299",2013-12-24,98.87,2013.97808219178,0,0,0,0,0,0,0,0
"7301",2013-12-26,99.18,2013.98356164384,0,0,0,0,0,0,0,0
"7302",2013-12-27,99.94,2013.98630136986,0,0,0,0,0,0,0,0
"7303",2013-12-30,98.9,2013.99452054795,0,0,0,0,0,0,0,0
"7304",2013-12-31,98.17,2013.99726027397,0,0,0,0,0,0,0,0
"7306",2014-01-02,95.14,2014.00273972603,0,0,0,0,0,0,0,0
"7307",2014-01-03,93.66,2014.00547945205,0,0,0,0,0,0,0,0
"7308",2014-01-06,93.12,2014.01369863014,0,0,0,0,0,0,0,0
"7309",2014-01-07,93.31,2014.01643835616,0,0,0,0,0,0,0,0
"7310",2014-01-08,91.9,2014.01917808219,0,0,0,0,0,0,0,0
"7311",2014-01-09,91.36,2014.02191780822,0,0,0,0,0,0,0,0
"7312",2014-01-10,92.39,2014.02465753425,0,0,0,0,0,0,0,0
"7313",2014-01-13,91.45,2014.03287671233,0,0,0,0,0,0,0,0
"7314",2014-01-14,92.15,2014.03561643836,0,0,0,0,0,0,0,0
"7315",2014-01-15,93.78,2014.03835616438,0,0,0,0,0,0,0,0
"7316",2014-01-16,93.54,2014.04109589041,0,0,0,0,0,0,0,0
"7317",2014-01-17,93.96,2014.04383561644,0,0,0,0,0,0,0,0
"7319",2014-01-21,94.51,2014.05479452055,0,0,0,0,0,0,0,0
"7320",2014-01-22,96.35,2014.05753424658,0,0,0,0,0,0,0,0
"7321",2014-01-23,97.23,2014.0602739726,0,0,0,0,0,0,0,0
"7322",2014-01-24,96.66,2014.06301369863,0,0,0,0,0,0,0,0
"7323",2014-01-27,95.82,2014.07123287671,0,0,0,0,0,0,0,0
"7324",2014-01-28,97.49,2014.07397260274,0,0,0,0,0,0,0,0
