"","date_from","date_to","t2","t1","price","fitted price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2","oscill","damp","rel_err"
"11","2005-05-21","2007-09-28",2007.7397260274,2005.52328767123,1526.75,1502.68860029528,-50,80,0.443111044788566,161,1.85100338687432,5.24072370168444,2008.18283707219,7.33016510688597,-0.0538864142446462,0.0047180597035576,-0.0137936688592218,0.477574433873322,0.0153336135209135,0.0160122328072461
"12","2005-05-21","2007-09-28",2007.7397260274,2005.53424657534,1526.75,1535.90495535966,-55,80,0.00205891466475805,0,0.335289985271636,1.7317690404916,2007.74178494206,7.35846604224181,-0.126844750638181,-0.0319875599573199,-0.0561314549224975,0.000807965224382816,0.0233263151179765,-0.00596062622737019
"13","2005-05-21","2007-09-28",2007.7397260274,2005.54794520548,1526.75,1502.00646729588,-60,80,0.438351302650744,159,1.93728515641396,5.3150107785329,2008.17807733005,7.32789723476181,-0.0513290898042154,0.00426263304093995,-0.0139679641905268,0.48451560743233,0.0146783966845696,0.0164736525726591
"14","2005-05-21","2007-09-28",2007.7397260274,2005.56164383562,1526.75,1501.65240744319,-65,80,0.417364671622408,152,1.9886039289859,5.26393148714208,2008.15709069902,7.32590141802614,-0.0507459003380962,0.00242867074591795,-0.0148947682332211,0.461420290814091,0.0136043454745001,0.0167133168983792
"15","2005-05-21","2007-09-28",2007.7397260274,2005.58082191781,1526.75,1502.21237576784,-70,80,0.431708855036277,157,1.99998478079874,5.4550069778965,2008.17143488243,7.32679046885569,-0.0503546778497524,0.00401069102640011,-0.01414721312942,0.497206913636431,0.0142611016709791,0.0163343243791497
"16","2005-05-21","2007-09-28",2007.7397260274,2005.58904109589,1526.75,1502.89227936911,-75,80,0.424541387340696,154,1.99645677180884,5.50704003525012,2008.16426741474,7.32702508789807,-0.0513050416919097,0.00370593059846754,-0.0144214898060236,0.496049541282908,0.0140983859091624,0.0158745380213869
"17","2005-05-21","2007-09-28",2007.7397260274,2005.60273972603,1526.75,1503.30408689238,-80,80,0.427381026072908,155,1.99999112916563,5.61573185341821,2008.16710705347,7.32734235724564,-0.0514082582609199,0.00439115817493473,-0.0141564620662601,0.511916711368681,0.0144159804638472,0.0155962544850725
"18","2005-05-21","2007-09-28",2007.7397260274,2005.61917808219,1526.75,1562.93296934561,-85,80,0.0356423461132636,13,0.100081690941361,1.85991102196938,2007.77536837351,7.74300055346847,-0.528389833917043,-0.00985104109535283,-0.0542721992936924,0.0155008615343075,0.0204369002577126,-0.0231506853174613
"19","2005-05-21","2007-09-28",2007.7397260274,2005.6301369863,1526.75,1504.77583743371,-90,80,0.421360697975388,153,1.99984917341098,5.79976920831665,2008.16108672537,7.32791648125633,-0.0526642888583947,0.0047853805500666,-0.0142487784646759,0.528073225961251,0.0145649999468471,0.0146029475086214
"20","2005-05-21","2007-09-28",2007.7397260274,2005.64383561644,1526.75,1505.31809953296,-95,80,0.416425305797702,151,1.99775775799478,5.84925144460778,2008.15615133319,7.32798199843938,-0.0532653814947775,0.00472677885749549,-0.0144220376918625,0.53001951935249,0.0145064675728604,0.0142374561720157
"21","2005-05-21","2007-09-28",2007.7397260274,2005.65753424658,1526.75,1505.54931047806,-100,80,0.416358008648785,151,1.99979465358728,5.86628870230997,2008.15608403605,7.3281113992455,-0.0533779519410267,0.00469392650133078,-0.0144576611510414,0.534681122860637,0.0144775490124407,0.0140816972080476
"22","2005-05-21","2007-09-28",2007.7397260274,2005.67945205479,1526.75,1506.24364979322,-105,80,0.411842235759423,150,1.9993684538516,5.93064059213128,2008.15156826316,7.32824171864397,-0.0540022297066802,0.0046726411474362,-0.0146178718350547,0.540386858044627,0.0144326859548363,0.0136142318074479
"23","2005-05-21","2007-09-28",2007.7397260274,2005.68493150685,1526.75,1506.73969665771,-110,80,0.406823227052655,148,1.99449969754184,5.9310070208525,2008.14654925445,7.3284123974192,-0.054705656865467,0.00420354536152109,-0.0149212323015818,0.535697159523346,0.0141927527978601,0.0132805310609873
"24","2005-05-21","2007-09-28",2007.7397260274,2005.69863013699,1526.75,1507.50068754508,-115,80,0.406839324384237,148,1.99873218796165,6.05288148788829,2008.14656535178,7.32859971186424,-0.0549517314623857,0.00483867220324711,-0.0147617433621746,0.550079922537279,0.0144697053238671,0.0127690239971053
"25","2005-05-21","2007-09-28",2007.7397260274,2005.71506849315,1526.75,1534.42873417542,-120,80,0.00200123706804334,0,0.338228310732586,1.75295405675829,2007.74172726447,7.3575211211434,-0.125136148379315,-0.0331064237624353,-0.055311372592215,0.000865910399906309,0.0234086071681298,-0.00500429508675947
"26","2005-05-21","2007-09-28",2007.7397260274,2005.72602739726,1526.75,1511.97995696687,-125,80,0.00202996068719585,0,1.3607812568221,7.80185869323621,2007.74175598808,7.32120283271693,-0.108144990661588,-0.0151471370384062,-0.0249912063549633,0.00393045137824516,0.0183861026972067,0.00976867647291082
"27","2005-05-21","2007-09-28",2007.7397260274,2005.7397260274,1526.75,1511.43650291797,-130,80,0.00201143321964992,0,1.37596609709302,7.85045182117653,2007.74173746062,7.32084188000604,-0.107747947652583,-0.0154256322365541,-0.0253618806967352,0.00394568110948916,0.0184362297675825,0.0101317501942435
"28","2005-05-21","2007-09-28",2007.7397260274,2005.75342465753,1526.75,1510.72541743827,-135,80,0.00205807287852622,0,1.3964088820433,7.89699211109699,2007.74178410028,7.32036916441728,-0.107195650000669,-0.0158581317474796,-0.025751912643051,0.00408904998553994,0.0186047257587743,0.0106072105339342
"29","2005-05-21","2007-09-28",2007.7397260274,2005.77260273973,1526.75,1509.72143787534,-140,80,0.00200615652897795,0,1.42243951303164,7.94735067764467,2007.74173218393,7.31970036821255,-0.106384541136057,-0.0163109830641115,-0.0261751219949015,0.00405045913373835,0.0187868292632478,0.0112792742405707
"30","2005-05-21","2007-09-28",2007.7397260274,2005.78082191781,1526.75,1509.63750892107,-145,80,0.00204528866652254,0,1.42541091311974,7.95463039842304,2007.74177131606,7.31964498703556,-0.106319909885652,-0.01637472548407,-0.0262269092230715,0.00415054206596674,0.0188134536591703,0.0113354967519058
"31","2005-05-21","2007-09-28",2007.7397260274,2005.79452054795,1526.75,1509.57239708067,-150,80,0.00205966471526153,0,1.42747143478322,7.95719712023591,2007.74178569211,7.3196017952318,-0.106267508385185,-0.0164274042645822,-0.0262438312495605,0.00421047742045446,0.0188467625945129,0.0113791183202254
"32","2005-05-21","2007-09-28",2007.7397260274,2005.81095890411,1526.75,1509.66701837172,-155,80,0.00200880373199652,0,1.42442610763256,7.9561339816238,2007.74173483113,7.31966409256746,-0.10635035083216,-0.0163419155315797,-0.0262386257308422,0.00414098582899942,0.0187818627921044,0.011315728184026
"33","2005-05-21","2007-09-28",2007.7397260274,2005.82191780822,1526.75,1525.78621886475,-160,80,0.00473749745697205,1,0.36846942976757,1.95014767523381,2007.74446352485,7.34745199272164,-0.107023569038666,-0.0442486743557917,-0.0470404624009865,0.00240572210090093,0.0247821486692398,0.000631661974224689
"34","2005-05-21","2007-09-28",2007.7397260274,2005.83561643836,1526.75,1520.70702595056,-165,80,0.00256450158735788,0,0.380337981320873,1.98015028638142,2007.74229052898,7.34425631764837,-0.102497583436434,-0.0465686850000037,-0.0454414560044263,0.00133256037237258,0.0254637720122003,0.00397379241781619
"35","2005-05-21","2007-09-28",2007.7397260274,2005.84931506849,1526.75,1525.86703585605,-170,80,0.00234748418370145,0,0.382385713684861,2.05186737864285,2007.74207351158,7.34585886556806,-0.104228401736266,-0.0474081048772417,-0.0434815476041482,0.00127319882479349,0.0261699965595808,0.000578663883029206
"36","2005-05-21","2007-09-28",2007.7397260274,2005.86849315069,1526.75,1518.95483135822,-175,80,0.00315513014334101,1,0.380849753015915,2.04590419188858,2007.74288115754,7.34434750444301,-0.101432134772875,-0.0487672732694048,-0.0431884667020029,0.00172337129507314,0.0260509367365846,0.00513192919292179
"37","2005-05-21","2007-09-28",2007.7397260274,2005.87671232877,1526.75,1545.92395492935,-180,80,0.0291491623825095,10,0.317553234791692,2.16325294137553,2007.76887518978,7.37739794910583,-0.139156707296539,-0.0398337321165909,-0.0436901110000502,0.0167923603063908,0.0245658684508568,-0.0124029095145387
"38","2005-05-21","2007-09-28",2007.7397260274,2005.8904109589,1526.75,1516.54449057149,-185,80,0.00278476104585934,1,0.385461077681466,2.02888214482357,2007.74251078844,7.34102363226883,-0.096498699185566,-0.050514015310381,-0.0429241910445067,0.00152643061780652,0.026029030168146,0.00672944941078727
"39","2005-05-21","2007-09-28",2007.7397260274,2005.90684931507,1526.75,1523.74393824381,-190,80,0.00227584115759782,0,0.381389778126559,2.07274489018933,2007.74200186855,7.34345933450495,-0.0996606862468079,-0.0503965498599551,-0.0419683636303286,0.00128604173897317,0.0264080599112626,0.00197281293840793
"40","2005-05-21","2007-09-28",2007.7397260274,2005.91780821918,1526.75,1544.6741689983,-195,80,0.0158732140805569,5,0.362859053174357,2.13767921724681,2007.75559924148,7.35357082096834,-0.111493833572053,-0.046524643186844,-0.0423776547483497,0.00927179024365252,0.0256169836097447,-0.0116038510632494
"41","2005-05-21","2007-09-28",2007.7397260274,2005.93150684932,1526.75,1517.21728116885,-200,80,0.00210438080557651,0,0.410296760928421,2.03993793393237,2007.7418304082,7.33595630617174,-0.0897508661283993,-0.0525507060646947,-0.0417449757513824,0.00118633577899392,0.0268906939051002,0.00628302811302152
"42","2005-05-21","2007-09-28",2007.7397260274,2005.94520547945,1526.75,1517.62620197977,-205,80,0.00200035920579467,0,0.412215171819244,2.04373961703247,2007.7417263866,7.33538441085943,-0.0888392525190489,-0.0530075451325406,-0.041460403915429,0.00113844794919518,0.0269952235200478,0.00601188751770863
"43","2005-05-21","2007-09-28",2007.7397260274,2005.96438356164,1526.75,1513.76921572356,-210,80,0.00919878358104143,3,0.496720089312813,2.14481327798523,2007.74892481098,7.32795087807857,-0.0790659685488672,-0.0548654507451227,-0.0383454227512558,0.00554223639242815,0.030018664938105,0.00857514087458595
"44","2005-05-21","2007-09-28",2007.7397260274,2005.97260273973,1526.75,1516.95383516523,-215,80,0.00201197175283596,0,0.417492168260268,2.05356036130365,2007.74173799915,7.3343914330861,-0.0873144733160058,-0.0537099438179293,-0.0408981819037016,0.00116838342855472,0.0272760252918937,0.00645778705171166
"45","2005-05-21","2007-09-28",2007.7397260274,2005.98630136986,1526.75,1533.26941435702,-220,80,0.012432384605745,4,0.393613938122041,2.19041313633718,2007.752158412,7.34588163876785,-0.101937216643689,-0.0498570830415252,-0.039954246289829,0.00773799148887699,0.0271144617808157,-0.00425196922078776
"46","2005-05-21","2007-09-28",2007.7397260274,2006.00547945205,1526.75,1524.11562619494,-225,80,0.0315685588493579,11,0.526545545279768,2.38619490795082,2007.77129458625,7.33499934750766,-0.0883755752122089,-0.0501399541900553,-0.0359958043160685,0.0215226997109696,0.0313201023186397,0.00172846059694325
"47","2005-05-21","2007-09-28",2007.7397260274,2006.01369863014,1526.75,1482.15364061642,-230,80,0.113654188164901,41,1.83995663525928,2.2956877632915,2007.85338021556,7.30217686064508,-0.00782420685149549,-0.0786885299433705,-0.0218788056434631,0.0731980496073329,0.0231236465643656,0.030088891030911
"48","2005-05-21","2007-09-28",2007.7397260274,2006.02739726027,1526.75,1480.46145590446,-235,80,0.00227833031908631,0,1.54456936025402,1.82625858285258,2007.74200435772,7.30010959381507,0.0144529175941835,-0.121907432001102,-0.00619288921546218,0.00121415196469074,0.240830069842303,0.0312662946481519
"49","2005-05-21","2007-09-28",2007.7397260274,2006.04383561644,1526.75,1482.09116329002,-240,80,0.00826808998112938,3,1.37366723068559,2.04420775162551,2007.74799411738,7.30110459740958,-0.0101775489526241,-0.0977779114887715,-0.0127350572139123,0.00497102464827436,0.0528052912514346,0.0301323142706315
"50","2005-05-21","2007-09-28",2007.7397260274,2006.0602739726,1526.75,1480.70337721094,-245,80,0.00200884769265031,0,1.67803433320223,1.72925802826068,2007.74173487509,7.3002705533295,0.0310485188504175,-0.138725106816938,-0.000658305103510179,0.00103359309149109,6.3491126821587,0.0310978035829086
"51","2005-05-21","2007-09-28",2007.7397260274,2006.06849315068,1526.75,1480.98767378423,-250,80,0.002002272387017,0,1.81838434584707,1.58295431884255,2007.74172829978,7.3004618264795,0.0594051171600247,-0.167219937520572,0.00586539126602899,0.000947686172132039,1.94630204685065,0.0308998697462708
"52","2005-05-21","2007-09-28",2007.7397260274,2006.08219178082,1526.75,1481.13616056574,-255,80,0.00206666002713973,0,1.89747593049576,1.4747078654955,2007.74179268742,7.30056260624543,0.0852161810205837,-0.193079227048314,0.010170090057477,0.000918780830724801,2.08355160443407,0.0307965200288148
"53","2005-05-21","2007-09-28",2007.7397260274,2006.09863013699,1526.75,1477.78796872242,-260,80,0.216809285066574,79,1.99705631174946,2.50479681923523,2007.95653531246,7.29682440390125,0.00730802371384057,-0.0660136849928387,-0.042600149327392,0.155404305959155,0.0101672209680523,0.0331319731340812
"54","2005-05-21","2007-09-28",2007.7397260274,2006.1095890411,1526.75,1480.9190999757,-265,80,0.101106521952715,36,1.99773591327849,2.30461500521519,2007.84083254935,7.30105784787394,0.00236876564675744,-0.0915887745587116,-0.0181418547623366,0.0693411286455068,0.0105004510859462,0.0309476054600516
"55","2005-05-21","2007-09-28",2007.7397260274,2006.12328767123,1526.75,1504.23233729168,-270,80,0.00200046983763968,0,1.64562525528283,8.6598113755458,2007.74172649723,7.31604143053742,-0.103766286016631,-0.0198822851488504,-0.0252529341915275,0.00535528636459024,0.0218168128205049,0.0149695377170698
"56","2005-05-21","2007-09-28",2007.7397260274,2006.1397260274,1526.75,1477.17049995729,-275,80,0.00219546539165094,0,1.99887789089695,1.1807842499092,2007.74192149279,7.29788360802499,0.232923929414066,-0.339879559484284,0.0151268375622988,0.000809560624856837,8.86529582706122,0.033563830339246
"57","2005-05-21","2007-09-28",2007.7397260274,2006.15616438356,1526.75,1475.78171572237,-280,80,0.0155323506849072,5,1.99680083788945,1.27313498741875,2007.75525837808,7.29693447655827,0.199118300838706,-0.30287157476024,0.0056326563839565,0.00621334455811262,16.7944889854986,0.0345364654776726
"58","2005-05-21","2007-09-28",2007.7397260274,2006.16438356164,1526.75,1475.90360973091,-285,80,0.00217698660139831,0,1.99997163361717,1.14929156264248,2007.741903014,7.29702576455718,0.26578146795766,-0.37249840955444,0.0148956145938213,0.000793562419026784,11.5721922043185,0.0344510237212333
"59","2005-05-21","2007-09-28",2007.7397260274,2006.17808219178,1526.75,1504.20062700783,-290,80,0.00200616375809659,0,1.64218102392522,8.65198944883848,2007.74173219116,7.31602035547973,-0.103616615203316,-0.0198749105693284,-0.0255338732647139,0.0055538170067063,0.0216266021864083,0.0149909344453777
"60","2005-05-21","2007-09-28",2007.7397260274,2006.19452054795,1526.75,1518.03091092416,-295,80,0.017354471334329,6,1.19502233423274,6.99865999328057,2007.75708049873,7.32589564165035,-0.107567839999808,-0.01829364005682,-0.0298833841758362,0.0390825206992138,0.0179810286805815,0.00574368348700508
"61","2005-05-21","2007-09-28",2007.7397260274,2006.20547945205,1526.75,1473.97061424471,-300,80,0.00241183659431954,0,1.99925242668293,1.12436754934745,2007.74213786399,7.29571550957754,0.307326698882035,-0.413709376538957,0.0145321202478483,0.000883059348883473,15.563401664062,0.0358076241447589
"62","2005-05-21","2007-09-28",2007.7397260274,2006.21917808219,1526.75,1474.17080367386,-305,80,0.00283170088118823,1,1.99852689407586,1.14812090444755,2007.74255772828,7.29585153120668,0.289943115362723,-0.396355942126326,0.0140620162061902,0.00106807268477741,14.2316439486644,0.035666963553413
"63","2005-05-21","2007-09-28",2007.7397260274,2006.23287671233,1526.75,1474.36656453012,-310,80,0.00207306758966297,0,1.99996442418193,1.14173874766803,2007.74179909499,7.29598374616359,0.292115281248198,-0.398735272167738,0.0147339047661258,0.000784841229277568,13.8539670852207,0.0355294515828711
"64","2005-05-21","2007-09-28",2007.7397260274,2006.25205479452,1526.75,1474.12918127692,-315,80,0.00216067563951583,0,1.99949465305786,1.09537001836006,2007.74188670304,7.2958230449679,0.322776323369391,-0.429066946127115,0.0146971942703371,0.000794873965860966,17.2076459744318,0.0356962058627059
"65","2005-05-21","2007-09-28",2007.7397260274,2006.2602739726,1526.75,1474.9316221829,-320,80,0.00335077899148928,1,1.99999688174979,1.15554213317755,2007.74307680639,7.29636795581373,0.274006041944787,-0.380393650035204,0.0133096084365406,0.0013071015495588,13.5596595058341,0.0351327322824711
"66","2005-05-21","2007-09-28",2007.7397260274,2006.27397260274,1526.75,1475.45193235464,-325,80,0.00246802697529347,0,1.99921253455444,1.15999995769592,2007.74219405437,7.29671981395301,0.264513784860946,-0.371200915061916,0.0135604615862437,0.00097577926973163,12.4846666334099,0.034767698303459
"67","2005-05-21","2007-09-28",2007.7397260274,2006.2904109589,1526.75,1523.83615782045,-330,80,0.00214221430155703,0,0.399988120124147,1.85645632762182,2007.7418682417,7.3441105728738,-0.109134598392682,-0.0407598660444657,-0.0559177606139628,0.00137098935614856,0.0249903350277783,0.00191217550823811
"68","2005-05-21","2007-09-28",2007.7397260274,2006.30136986301,1526.75,1504.22245061761,-335,80,0.00200860167160499,0,1.6330789690626,8.6128138482891,2007.74173462907,7.31603478288851,-0.103416436734429,-0.0197043776717285,-0.0260129883976482,0.00600951447477458,0.0212556380853162,0.0149762087204214
"69","2005-05-21","2007-09-28",2007.7397260274,2006.31506849315,1526.75,1477.03626528941,-340,80,0.00210001957793793,0,1.9999466387797,1.11723999789625,2007.74182604698,7.2977930477662,0.259207222305812,-0.365952155494989,0.0112704392320614,0.000822828743123583,15.070919517054,0.033657761748219
"70","2005-05-21","2007-09-28",2007.7397260274,2006.32876712329,1526.75,1478.09963260478,-345,80,0.00201552597582122,0,1.99997071687874,1.10993126959369,2007.74174155337,7.29851271219264,0.243435566228877,-0.350317299690931,0.00939154687987205,0.000792191394187775,16.365905696944,0.0329141326620098
"71","2005-05-21","2007-09-28",2007.7397260274,2006.34794520548,1526.75,1534.79279999273,-350,80,0.00236904592247811,0,0.443645529174028,1.63685628034888,2007.74209507332,7.34578285422507,-0.128006532749697,-0.0236535302079585,-0.0746508038560276,0.00139191855906276,0.0274491186344509,-0.00524031647318692
"72","2005-05-21","2007-09-28",2007.7397260274,2006.35616438356,1526.75,1538.48686206423,-355,80,0.00201658831838358,0,0.462732305941738,1.54114053686453,2007.74174261572,7.3461682338758,-0.137455399366371,-0.0146642895771096,-0.0830722189699321,0.0011223147591673,0.0295625328336831,-0.00762883476852006
"73","2005-05-21","2007-09-28",2007.7397260274,2006.3698630137,1526.75,1541.94411912076,-360,80,0.0020442542663659,0,0.4779370934157,1.47662850589263,2007.74177028166,7.34672159410129,-0.145744913629107,-0.00701128846745112,-0.0894261307211231,0.0011009692177928,0.0316055287725262,-0.0098538714421276
"74","2005-05-21","2007-09-28",2007.7397260274,2006.38630136986,1526.75,1545.96806364076,-365,80,0.00524428244580122,1,0.505025537806862,1.42286231992649,2007.74497030984,7.3481619579345,-0.156622703234162,0.00324930204971812,-0.0948464300505754,0.00275134353556408,0.036179132706219,-0.0124310870921236
"75","2005-05-21","2007-09-28",2007.7397260274,2006.39726027397,1526.75,1503.87994896559,-370,80,0.0020073124769624,0,1.73808030891269,8.45999865249511,2007.74173333987,7.31580536582437,-0.106816623148278,-0.0138014639826916,-0.0205485827912024,0.00632015283984296,0.0224078326836433,0.0152073648233306
"76","2005-05-21","2007-09-28",2007.7397260274,2006.41095890411,1526.75,1503.81646910042,-375,80,0.00200401615143164,0,1.74549719671668,8.43970185633925,2007.74173004355,7.31576308262775,-0.107006807254024,-0.013343037407394,-0.0203330006788137,0.00635948813803294,0.0223533837342888,0.0152502192726338
"77","2005-05-21","2007-09-28",2007.7397260274,2006.42465753425,1526.75,1503.76182518513,-380,80,0.00206699073964955,0,1.76090641193779,8.35144939407038,2007.74179301814,7.31572682787863,-0.107617323353921,-0.0119191059971188,-0.0199587632741344,0.00655814376812719,0.021978011194937,0.0152871115823419
"78","2005-05-21","2007-09-28",2007.7397260274,2006.44383561644,1526.75,1549.29471503931,-385,80,0.0162389308170532,5,0.42504622190386,1.03515704244404,2007.75596495821,7.44024830914647,-0.375344214534211,0.132379557266114,-0.125391659158945,0.00644552665765897,0.203245503197269,-0.0145515987503622
"79","2005-05-21","2007-09-28",2007.7397260274,2006.45205479452,1526.75,1551.50974058574,-390,80,0.00201955930424447,0,0.54056118528337,1.22250523196987,2007.7417455867,7.34937059171759,-0.191277886837662,0.0354544385832068,-0.117780766441101,0.000957926087607536,0.0661593092178167,-0.015958482204816
"80","2005-05-21","2007-09-28",2007.7397260274,2006.46575342466,1526.75,1551.51925814368,-395,80,0.00205117330438043,0,0.542483218564168,1.21828508980651,2007.7417772007,7.34937459388835,-0.192360447030114,0.0365156212532752,-0.118379419393605,0.000979967819988353,0.0673604102249876,-0.015964518657225
"81","2005-05-21","2007-09-28",2007.7397260274,2006.48219178082,1526.75,1551.24497740617,-400,80,0.0020553005228976,0,0.535979580576424,1.24104168221606,2007.74178132792,7.34928360453647,-0.187448147388359,0.0317285858258588,-0.115605323760196,0.00101334475152779,0.0621326669254917,-0.0157905281002939
"82","2005-05-21","2007-09-28",2007.7397260274,2006.49315068493,1526.75,1550.39560879237,-405,80,0.00205457789797947,0,0.531979010395139,1.26390689441986,2007.7417806053,7.34881687685889,-0.182384806929955,0.0271706945998298,-0.11293573221007,0.00104071428348721,0.0575155280501747,-0.0152513388571741
"83","2005-05-21","2007-09-28",2007.7397260274,2006.50684931507,1526.75,1509.91205832625,-410,80,0.246505880891164,89,1.99975982345279,9.95185786110565,2007.98623190829,7.32444869106525,-0.0757168896388505,0.0146491980034022,0.00364637996502581,0.906985479392118,0.0623671116600058,0.0111516042148931
"84","2005-05-21","2007-09-28",2007.7397260274,2006.52054794521,1526.75,1552.23448971511,-415,80,0.0020016758728616,0,0.543193968365831,1.21242722455785,2007.74172770327,7.34981976400908,-0.194881215972927,0.0383512559710943,-0.119639445298774,0.000994479918980227,0.0692621528801309,-0.0164179380653929
"85","2005-05-21","2007-09-28",2007.7397260274,2006.5397260274,1526.75,1550.58123249284,-420,80,0.00200086186669068,0,0.525304828400659,1.27951000599729,2007.74172688926,7.34911960356792,-0.179762042381437,0.0242892258959586,-0.111099426614124,0.00106582949733173,0.0544437377794304,-0.0153692254191214
"86","2005-05-21","2007-09-28",2007.7397260274,2006.54794520548,1526.75,1503.87806277,-425,80,0.00282722062411267,1,1.76868121201665,8.2883635294967,2007.74255324802,7.31580638961754,-0.108105506755003,-0.0106283092512852,-0.0201003568488402,0.00981945718198209,0.021273416596211,0.015208638117822
"87","2005-05-21","2007-09-28",2007.7397260274,2006.56164383562,1526.75,1503.57550413162,-430,80,0.00266879275136489,0,1.76739830500955,8.38278838481707,2007.74239482015,7.31560483049466,-0.107143815778568,-0.0119062149494184,-0.0192483808455031,0.00948432243882239,0.0222156378693432,0.0154129245952061
"88","2005-05-21","2007-09-28",2007.7397260274,2006.57808219178,1526.75,1503.2880028024,-435,80,0.00202008327369185,0,1.99998988443631,6.38412935054343,2007.74174611067,7.31541041748414,-0.121784569908839,0.0100994071449995,-0.0216692953751443,0.00554613733922883,0.0336242737929113,0.0156071206274904
"89","2005-05-21","2007-09-28",2007.7397260274,2006.58904109589,1526.75,1538.21665365301,-440,80,0.00200328753271606,0,0.427344930051068,1.59515312612142,2007.74172931493,7.34897974496717,-0.132718526671876,-0.019076868145193,-0.0748624381596096,0.00138733542817046,0.0269099266630691,-0.00745451144725204
"90","2005-05-21","2007-09-28",2007.7397260274,2006.60273972603,1526.75,1535.42848809126,-445,80,0.00200346432006882,0,0.405423916226074,1.65601927759758,2007.74172949172,7.34970714360349,-0.12699983867694,-0.024350109883804,-0.0683479537821781,0.00145773782113895,0.0253078050319338,-0.00565216039598509
"91","2005-05-21","2007-09-28",2007.7397260274,2006.61643835616,1526.75,1531.34587576574,-450,80,0.00200107336058863,0,0.374639819504664,1.74562880714917,2007.74172710076,7.35084025902139,-0.119780916361199,-0.0307678755498313,-0.0591535695128019,0.00155348610838063,0.0235590144859467,-0.00300120034178313
"92","2005-05-21","2007-09-28",2007.7397260274,2006.63561643836,1526.75,1504.69829918795,-455,80,0.00205985651950868,0,1.99944285374502,6.48181340131965,2007.74178588392,7.31634818776916,-0.127013199107593,0.0121449742327722,-0.0283530229781166,0.00604068954612103,0.0335991407771303,0.0146552307688227
"93","2005-05-21","2007-09-28",2007.7397260274,2006.64383561644,1526.75,1526.66867304877,-460,80,0.00202162533696537,0,0.321218401195287,1.89361622684846,2007.74174765273,7.35400699990822,-0.11124457137022,-0.0383352340417413,-0.0444973863431208,0.00174499925054705,0.0219514638468859,5.32708587437532e-05
